run_key,question_id,domain,difficulty,condition,correct_answer,frozen_baseline_answer,prior_answer_visible,raw_output,parsed,correct_margin,frozen_B_margin,logprob_A,logprob_B,logprob_C,logprob_D,prompt_sha256
basic_math_47|B,basic_math_47,basic_math,hard,B,B,,False,C,C,-1.0900535583496094,,-2.8589446544647217,-1.455580472946167,-0.3655269145965576,-4.265713691711426,ed4cac0be55f758d9b50ff8bd17315e679e98cab31291dd0a765c309e1f3c0ab
basic_math_47|D2,basic_math_47,basic_math,hard,D2,B,C,False,C,C,-1.2302913963794708,1.2302913963794708,-3.886185646057129,-1.533629298210144,-0.3033379018306732,-3.806481122970581,9c0d1a4c5aac96d2388b93895f3b75b54dcf2b26856500dbe893f40526f3d280
basic_math_47|D1,basic_math_47,basic_math,hard,D1,B,C,False,C,C,-0.8133601546287537,0.8133601546287537,-3.54241943359375,-1.2498435974121094,-0.4364834427833557,-3.3710365295410156,e3469882f8a35a3b935eec835c2ec07e50c1ee58f13e0fab8cb5421d3502e466
basic_math_47|S0,basic_math_47,basic_math,hard,S0,B,C,True,C,C,-1.9690322577953339,1.9690322577953339,-3.58851957321167,-2.1421236991882324,-0.17309144139289856,-5.144195079803467,3446ba09115bfdd8e06a50175563927163143e21ae40cd4b84453323d52e546b
basic_math_47|D3,basic_math_47,basic_math,hard,D3,B,C,False,C,C,-0.5856038331985474,0.5856038331985474,-3.3862433433532715,-1.0891166925430298,-0.5035128593444824,-3.803962230682373,cd23406658edfe24d09368d7cd66289f7f8ad73d8ede3aa7ba7d870958da3d7e
basic_math_47|D0,basic_math_47,basic_math,hard,D0,B,C,False,C,C,-0.8845978081226349,0.8845978081226349,-3.927238941192627,-1.344500184059143,-0.4599023759365082,-3.173067569732666,e97e5ec243709b830edc01872912f64989d634afbc5f391d9d7c8de907abcf24
basic_math_47|DP,basic_math_47,basic_math,hard,DP,B,C,False,C,C,-1.1949405074119568,1.1949405074119568,-3.0724987983703613,-1.5361924171447754,-0.3412519097328186,-3.939610004425049,0d8f6e333439ba334673ef789b0a5f7a4b9cb270e24478185332426886365a49
logical_reasoning_0|B,logical_reasoning_0,logical_reasoning,easy,B,C,,False,C,C,4.97449092566967,,-5.039968490600586,-7.273368835449219,-0.06547756493091583,-6.9656147956848145,b80c05478e9487c84cb64f2b7793fa0f0083ac1ddce0ab7fefd2971a3d761a69
logical_reasoning_0|D0,logical_reasoning_0,logical_reasoning,easy,D0,C,C,False,C,C,5.61314225429669,5.61314225429669,-5.620209217071533,-7.409231185913086,-0.0070669627748429775,-6.966054439544678,f69c93227ec58c1acfa79a6a93eb929f17570b9251898eac368592bbc81090c4
logical_reasoning_0|D1,logical_reasoning_0,logical_reasoning,easy,D1,C,C,False,C,C,5.654731530696154,5.654731530696154,-5.664455890655518,-7.472318172454834,-0.009724359959363937,-6.5548295974731445,37a39cf7b06b30971c545eb9d6f64d10ec2462252c9ef89b040f60be325265bb
logical_reasoning_0|D2,logical_reasoning_0,logical_reasoning,easy,D2,C,C,False,C,C,6.499723194399849,6.499723194399849,-6.502399444580078,-8.783584594726562,-0.0026762501802295446,-8.531389236450195,2f53104e7c05c3d9705aa32379945e37b4727491c3f63acbc71edf1bb7f8ffff
logical_reasoning_0|DP,logical_reasoning_0,logical_reasoning,easy,DP,C,C,False,C,C,5.315225714817643,5.315225714817643,-5.331538200378418,-7.462803840637207,-0.016312485560774803,-7.206719398498535,05647b3a099d8f752f709e11626b05be435c90ec5546251c65b611b6c0beae5d
logical_reasoning_0|D3,logical_reasoning_0,logical_reasoning,easy,D3,C,C,False,C,C,4.802358706481755,4.802358706481755,-4.817232608795166,-6.1669487953186035,-0.014873902313411236,-6.012665271759033,67c1f2ca77f793ce3c8121268fd9751316da150288dbfe3d70a5eec12cba559c
logical_reasoning_0|S0,logical_reasoning_0,logical_reasoning,easy,S0,C,C,True,C,C,5.3936328939162195,5.3936328939162195,-5.399805068969727,-7.633747100830078,-0.00617217505350709,-7.566465377807617,7cc02ca6ed11f87d701b2e83f9ff6ffb8f04a67061dbf25858e324dbf995abb2
reading_comprehension_11|B,reading_comprehension_11,reading_comprehension,easy,B,A,,False,A,A,5.8947427570819855,,-0.15625259280204773,-8.21971321105957,-6.050995349884033,-6.468689441680908,6ad68c57205ec3e492c92adb4639a5387cdf32a6ff29315712166a3e81fb0a19
reading_comprehension_11|S0,reading_comprehension_11,reading_comprehension,easy,S0,A,A,True,A,A,6.452495663892478,6.452495663892478,-0.005746752489358187,-7.8171844482421875,-6.458242416381836,-7.186927795410156,db40353e37957eac5703a94304e8dcea3778567f6dc71afa2f18938b2d8b8a52
reading_comprehension_11|D1,reading_comprehension_11,reading_comprehension,easy,D1,A,A,False,A,A,5.284088239073753,5.284088239073753,-0.0853656679391861,-6.687180042266846,-5.3694539070129395,-5.738464832305908,bdfe219373fea8575f74095c5c4f12adcaa0af29815ae4baf328c65ba73de0e7
reading_comprehension_11|D3,reading_comprehension_11,reading_comprehension,easy,D3,A,A,False,A,A,4.255164921283722,4.255164921283722,-0.03379029035568237,-5.335765361785889,-4.288955211639404,-4.38264799118042,7b0e85fe6d5878fe34cdc7bb5ef511ffddd83f7f05e1584bf101a3bbcd827fd2
reading_comprehension_11|D0,reading_comprehension_11,reading_comprehension,easy,D0,A,A,False,A,A,6.256021315231919,6.256021315231919,-0.020926659926772118,-7.3436279296875,-6.276947975158691,-6.485503196716309,ad13502eab61597b83b6579fc2887dc024e92b53ffc19dcdd1b59d16997ea7df
reading_comprehension_11|DP,reading_comprehension_11,reading_comprehension,easy,DP,A,A,False,A,A,4.814886152744293,4.814886152744293,-0.14339441061019897,-6.347583770751953,-4.958280563354492,-5.671630859375,4c4080e33d1be7e0184a61e0d7862c4874166621ed9a998364d96ef1a78fbf91
reading_comprehension_11|D2,reading_comprehension_11,reading_comprehension,easy,D2,A,A,False,A,A,6.161666653584689,6.161666653584689,-0.006071784067898989,-8.053004264831543,-6.167738437652588,-7.428736686706543,67be76335485279bceb1ad0c9e3804997c5d5a07a83eaabf527029ede39245db
basic_math_48|B,basic_math_48,basic_math,hard,B,B,,False,C,C,-0.4334545135498047,,-2.148026943206787,-1.2418951988220215,-0.8084406852722168,-2.6827330589294434,e4b5b73e2582777288c5f34f4de38bed2b84d2f6ae8d81310a59f16af1a012c3
basic_math_48|DP,basic_math_48,basic_math,hard,DP,B,C,False,C,C,-0.23505598306655884,0.23505598306655884,-2.250079393386841,-1.187217116355896,-0.9521611332893372,-2.252561092376709,1e95d9060a2f74f13fefc9cc30af361ed126d48f72d35727cba53850f630e78a
basic_math_48|D2,basic_math_48,basic_math,hard,D2,B,C,False,C,C,-0.15575599670410156,0.15575599670410156,-3.0365355014801025,-0.9447080492973328,-0.7889520525932312,-2.28633713722229,7c6dc36413af1b11f1d30bc0434ff36de4e8f80f4482cc931c8f102c62f80530
basic_math_48|S0,basic_math_48,basic_math,hard,S0,B,C,True,C,C,-0.9473342299461365,0.9473342299461365,-2.1878926753997803,-1.5640007257461548,-0.6166664958000183,-1.9962249994277954,841d1bc930c0c8655e9b520849f59c40b826660ed3434c22f810850c5961203c
basic_math_48|D1,basic_math_48,basic_math,hard,D1,B,C,False,C,C,-0.12868493795394897,0.12868493795394897,-2.6277730464935303,-1.0266759395599365,-0.8979910016059875,-1.8844716548919678,e3aa677662a7866d74f02b2265b7f3f9be0ecce5836122524603dd94794d5182
basic_math_48|D0,basic_math_48,basic_math,hard,D0,B,C,False,C,C,-0.1304435133934021,0.1304435133934021,-3.4438984394073486,-1.048514723777771,-0.9180712103843689,-1.7058442831039429,b47c30e332b6c328015325b5f6275685a927b92259cbad4fd4f3bff717f5ffbe
basic_math_48|D3,basic_math_48,basic_math,hard,D3,B,C,False,C,C,-0.365760862827301,0.365760862827301,-2.3318562507629395,-1.1400856971740723,-0.7743248343467712,-2.1558175086975098,7c009603482da95703d3b4aafd474e066c1751e8661b45742d3f8a200dd1de45
logical_reasoning_59|B,logical_reasoning_59,logical_reasoning,hard,B,B,,False,B,B,1.9302768111228943,,-2.128567934036255,-0.1982911229133606,-4.893117427825928,-2.9696667194366455,ef6a9e4d4dc3bcb0203ec7319aa128dba83e2e30f3c422bd6b39987051577441
logical_reasoning_59|D1,logical_reasoning_59,logical_reasoning,hard,D1,B,B,False,B,B,1.3677045404911041,1.3677045404911041,-1.6759142875671387,-0.30820974707603455,-3.9911532402038574,-2.883065700531006,828e5b58d133b7292cf52e1231e8a410f81500a0d41c3a9d9e3c7056560fe36e
logical_reasoning_59|S0,logical_reasoning_59,logical_reasoning,hard,S0,B,B,True,B,B,1.911602035164833,1.911602035164833,-2.092454195022583,-0.18085215985774994,-4.035630226135254,-3.9011833667755127,f8d145723ceb8ffabb10e47eb88adc70438efd4d025ff8414e7e076ebed1444c
logical_reasoning_59|D2,logical_reasoning_59,logical_reasoning,hard,D2,B,B,False,B,B,2.139680862426758,2.139680862426758,-2.325453996658325,-0.18577313423156738,-4.138606548309326,-2.925400972366333,d616b0b4a85e4c3bd9f8856be04ad5cec043b2d581808b54ee37e4e2beed9e03
logical_reasoning_59|D3,logical_reasoning_59,logical_reasoning,hard,D3,B,B,False,B,B,1.1565609574317932,1.1565609574317932,-1.5197073221206665,-0.3631463646888733,-3.9235024452209473,-2.7799668312072754,086804ae60bc89db37d3f46d7bf56160ed767025a9483c5cfaa2ac33f979bb53
logical_reasoning_59|DP,logical_reasoning_59,logical_reasoning,hard,DP,B,B,False,B,B,1.9299697279930115,1.9299697279930115,-2.1316332817077637,-0.2016635537147522,-4.381896495819092,-3.0631062984466553,f5f13f7a8aa7f157336ef9d83e518b07699300dde16e15e59c670a1f2a027f74
logical_reasoning_59|D0,logical_reasoning_59,logical_reasoning,hard,D0,B,B,False,B,B,1.0229969918727875,1.0229969918727875,-1.4366083145141602,-0.4136113226413727,-3.627017021179199,-2.9043474197387695,011c896aa4236678cf9cfa238c0ef903a3baa012cd29bb8c70e2a4901312c32a
basic_math_71|B,basic_math_71,basic_math,hard,B,D,,False,D,D,5.197300156578422,,-5.223473072052002,-5.5608086585998535,-5.212576389312744,-0.015276232734322548,5961812b43af57a337413306506ba7ce8d6dfffc0ae14b1e03fb9dfb7a154f96
basic_math_71|DP,basic_math_71,basic_math,hard,DP,D,D,False,D,D,4.987836837768555,4.987836837768555,-5.000857353210449,-5.975293159484863,-5.927189826965332,-0.013020515441894531,0c7ac1639d215b93f185f2511fb08a62f6e87d04b78a6632a28e08b99d53f07a
basic_math_71|D3,basic_math_71,basic_math,hard,D3,D,D,False,D,D,5.025547210127115,5.025547210127115,-5.045750141143799,-5.118286609649658,-5.593689441680908,-0.02020293101668358,f6672111e275f6382f70cde813e15326d5b7285a4c6b659fa55ff610b87be98c
basic_math_71|D2,basic_math_71,basic_math,hard,D2,D,D,False,D,D,5.4605502830818295,5.4605502830818295,-5.471106052398682,-5.925558567047119,-6.142296314239502,-0.010555769316852093,7dc1c18a6c8f4f398888caf615582e5a69f80f5678e542a69d657a5e41350385
basic_math_71|D1,basic_math_71,basic_math,hard,D1,D,D,False,D,D,5.599935327656567,5.599935327656567,-5.71138334274292,-5.856656551361084,-5.610592842102051,-0.010657514445483685,06941f2862d54540d88319be2d294126418d1245e473093ca0000f8022fde010
basic_math_71|D0,basic_math_71,basic_math,hard,D0,D,D,False,D,D,5.609079346060753,5.609079346060753,-5.733096599578857,-6.046731472015381,-5.69606351852417,-0.08698417246341705,1142cdd62be5c1a976d6f3fc6f1d2be428e2c1a94473287c9eaa87a24b196a1c
basic_math_71|S0,basic_math_71,basic_math,hard,S0,D,D,True,D,D,4.996127989143133,4.996127989143133,-5.578881740570068,-5.519643306732178,-5.014829158782959,-0.01870116963982582,bd6958a76f9d9533b5ebd7fe9d6ae8594cf52933cb0c2d591bf124da4faf5801
word_problems_73|B,word_problems_73,word_problems,hard,B,D,,False,C,C,-0.6199054718017578,,-1.78416109085083,-1.3921856880187988,-0.9861054420471191,-1.606010913848877,468b852a7cb913befb7a0a86c3be48fd98b609137b6902336da2b0b81b6cd684
word_problems_73|D2,word_problems_73,word_problems,hard,D2,D,C,False,C,C,-1.2083549499511719,0.916595458984375,-2.056032180786133,-1.5929584503173828,-0.6763629913330078,-1.8847179412841797,11c299b498d6a952624fa53026eed09fcbaf7bfc19163acd62727c59a33f5b43
word_problems_73|DP,word_problems_73,word_problems,hard,DP,D,C,False,C,C,-1.0072422623634338,0.4311257004737854,-1.8113977909088135,-1.3301241397857666,-0.8989984393119812,-1.906240701675415,4b620a311ae4a0257ab0b1da1b60e1d12d564de8a679add927c2e3d575986a09
word_problems_73|D1,word_problems_73,word_problems,hard,D1,D,C,False,C,C,-0.6444358229637146,0.4299069046974182,-2.159120559692383,-1.3396778106689453,-0.9097709059715271,-1.5542067289352417,5acae4ae88a9d8a661cecea27eb9b2536bf3f87a7bccbf982641ce857fe5aa53
word_problems_73|S0,word_problems_73,word_problems,hard,S0,D,C,True,C,C,-1.1240978837013245,1.1240978837013245,-2.0941531658172607,-1.9621856212615967,-0.6055933833122253,-1.7296912670135498,a48a33a862d1c16637175f071fe0df0b8632f522ffd08e3f0b48a41fa4238e6e
word_problems_73|D0,word_problems_73,word_problems,hard,D0,D,C,False,C,C,-0.47296142578125,0.47296142578125,-2.8332784175872803,-1.681177020072937,-0.8772677183151245,-1.3502291440963745,f3acc6f4df340be89d56ba3ff79d7db6b58f288d86a1713c96f1d60a64875a24
word_problems_73|D3,word_problems_73,word_problems,hard,D3,D,C,False,C,C,-0.8342571258544922,0.3802908658981323,-2.2099294662475586,-1.2650879621505737,-0.8847970962524414,-1.7190542221069336,e3a22e61ae8f81db8ffbf11a944df1f35ffd44a2e71c65ebf02c293fd00ec805
scientific_facts_39|B,scientific_facts_39,scientific_facts,medium,B,B,,False,B,B,1.9065112471580505,,-3.7956485748291016,-0.18003851175308228,-4.782787322998047,-2.086549758911133,d22a5e267c1e58a14a7328e1f896e4659d73a03f5a5a9fb609221843a02c4a73
scientific_facts_39|D1,scientific_facts_39,scientific_facts,medium,D1,B,B,False,B,B,2.4055957570672035,2.4055957570672035,-5.5279130935668945,-0.10202672332525253,-5.020684242248535,-2.507622480392456,3166d2538d2eb11327d10bc61112740102713a565a4f5c81cfea523b37afaa57
scientific_facts_39|DP,scientific_facts_39,scientific_facts,medium,DP,B,B,False,B,B,1.9407539069652557,1.9407539069652557,-3.708418607711792,-0.19072225689888,-4.559073448181152,-2.1314761638641357,6e5e08ab96e20aea8c5a735fae12312d3f1c6000751382793d53306f6ec225f9
scientific_facts_39|D3,scientific_facts_39,scientific_facts,medium,D3,B,B,False,B,B,1.837688371539116,1.837688371539116,-4.372323513031006,-0.17790348827838898,-4.4233012199401855,-2.015591859817505,5a915b956cc01a88aadf072ef065e5b4b32b4b786d282221258f0a73c1becd3d
scientific_facts_39|D2,scientific_facts_39,scientific_facts,medium,D2,B,B,False,B,B,2.656076431274414,2.656076431274414,-5.724611759185791,-0.07885980606079102,-5.184668064117432,-2.734936237335205,c72fa74d1c7e3a5f1a0d4352f10e2e0ceb1d9ef5f4cf649094f235aa15b78efe
scientific_facts_39|S0,scientific_facts_39,scientific_facts,medium,S0,B,B,True,B,B,5.233677068725228,5.233677068725228,-5.250942707061768,-0.01726563833653927,-5.498653411865234,-5.46331262588501,044b15a8312e217da1fa41b3b77adcd6fb3bcc1c9f557a284c40961ab2b1f577
scientific_facts_39|D0,scientific_facts_39,scientific_facts,medium,D0,B,B,False,B,B,2.195404052734375,2.195404052734375,-5.514677047729492,-0.1471271514892578,-5.7229156494140625,-2.342531204223633,5b7c115123da455d70ce07308096dcea3ab56a4f503c959bb94cd87975d57161
word_problems_52|B,word_problems_52,word_problems,hard,B,C,,False,B,B,-0.302040159702301,,-1.453098177909851,-0.9116590619087219,-1.213699221611023,-4.8170318603515625,a78cfcf40c3a984aa3abf1ef7945b0c79aee3b36d6309f2eb65d0fc70d14aeea
word_problems_52|D2,word_problems_52,word_problems,hard,D2,C,B,False,B,B,-0.5734442472457886,0.5734442472457886,-2.1919302940368652,-0.582908034324646,-1.1563522815704346,-4.771348476409912,e24f671f0ca3ae7126b81d84abf87a36d2d306e29d424080566b974b93935661
word_problems_52|D1,word_problems_52,word_problems,hard,D1,C,B,False,B,B,-1.2030639350414276,1.2030639350414276,-1.8898228406906128,-0.4619511663913727,-1.6650151014328003,-4.082018852233887,6a581623a4675e9dccc8c1b4ed57f6c5afc5faece908d499b7fdc219fb053345
word_problems_52|S0,word_problems_52,word_problems,hard,S0,C,B,True,B,B,-2.9325065687298775,2.9325065687298775,-3.129241466522217,-0.10532139986753464,-3.037827968597412,-5.615113735198975,c99ac389a4b7391785d60fadc169aceaf845293786cdb39a74a351a3d984be10
word_problems_52|D3,word_problems_52,word_problems,hard,D3,C,B,False,B,B,-0.9318007826805115,0.9318007826805115,-1.9641317129135132,-0.5054640173912048,-1.4372648000717163,-4.321977138519287,b52437494dda1f45468c43a23dcc3a7cb4035b8dd6a92d4ad52f022207779328
word_problems_52|DP,word_problems_52,word_problems,hard,DP,C,B,False,B,B,-0.6436176300048828,0.6436176300048828,-1.9277712106704712,-0.6837469339370728,-1.3273645639419556,-4.459173679351807,98f34c4b1b8ed5dc002b5581eadfb42f3c5bf8f45ac3333cda093e60ccb20da6
word_problems_52|D0,word_problems_52,word_problems,hard,D0,C,B,False,B,B,-0.9301510453224182,0.9301510453224182,-2.5816991329193115,-0.4847448468208313,-1.4148958921432495,-4.901813507080078,9b9a00e756e2a806f1bd5e0dc56bf6a67e0c6e74ebfba9bb861f7f15f5dd2bdc
basic_math_13|B,basic_math_13,basic_math,easy,B,D,,False,C,C,-0.3959617614746094,,-1.4380096197128296,-4.722069263458252,-0.9404395818710327,-1.336401343345642,22c579e473f6ec152568502c1a149d726d061db5c34b5d8578953ab8cfc1d8a9
basic_math_13|D1,basic_math_13,basic_math,easy,D1,D,C,False,C,C,-0.29640960693359375,0.29640960693359375,-2.396171808242798,-4.431365966796875,-0.6706048846244812,-0.967014491558075,dc747ee6393ab3af0d1e665884b85a24022ec8a2765d942a8b84afc1393c8456
basic_math_13|S0,basic_math_13,basic_math,easy,S0,D,C,True,C,C,-0.961980938911438,0.961980938911438,-2.709984302520752,-4.3517842292785645,-0.41130292415618896,-1.373283863067627,44490f228d9b41b9c260e8d6a806b8374a02f686b2b8c74da9f987dbdc6254f1
basic_math_13|D3,basic_math_13,basic_math,easy,D3,D,C,False,C,C,-0.45586585998535156,0.45586585998535156,-2.107607364654541,-4.128960132598877,-0.6465573310852051,-1.1024231910705566,e4968b2f4a42971043a2cc8004423ca9183fa72dad654e3ef3a21f93e1e6ae35
basic_math_13|DP,basic_math_13,basic_math,easy,DP,D,C,False,C,C,-0.3714256286621094,0.3714256286621094,-1.6054103374481201,-4.2217888832092285,-0.8333137035369873,-1.2047393321990967,3b4414c6ea93672c9779f3cfc1ed086e364fe3d92a6c13a13e5b7b032e2ab143
basic_math_13|D2,basic_math_13,basic_math,easy,D2,D,C,False,C,C,-0.3156699538230896,0.3156699538230896,-2.2818639278411865,-4.712798595428467,-0.6707723736763,-0.9864423274993896,4bbd5310c0bcd043e4aecdeebe68e210f4f8f5ebbd4b61970b090e782b091475
basic_math_13|D0,basic_math_13,basic_math,easy,D0,D,C,False,C,C,-0.2690945267677307,0.2690945267677307,-3.0378634929656982,-5.213358402252197,-0.6654726266860962,-0.9345671534538269,3476bb08b5a9288a7d5567d811bbf2233b9bf36e5528b87e343b8756b8ee7642
word_problems_39|B,word_problems_39,word_problems,medium,B,C,,False,A,A,-0.2876167893409729,,-0.8444417119026184,-1.8397152423858643,-1.1320585012435913,-3.291532039642334,4b071f9583bcd1c3bf93d955ca5d83e6320db0a19f119e123fc8810a0acc91a3
word_problems_39|S0,word_problems_39,word_problems,medium,S0,C,A,True,A,A,-0.349311888217926,0.349311888217926,-0.7520478367805481,-1.9319031238555908,-1.1013597249984741,-3.016371965408325,70026902b52cafc43449ca12f34c69a0e0649dc244c93571de0fc604ab74410f
word_problems_39|D3,word_problems_39,word_problems,medium,D3,C,A,False,A,A,-0.04748547077178955,0.04748547077178955,-1.0377535820007324,-1.3783564567565918,-1.085239052772522,-2.9573092460632324,9cda9baea50df60da9f9f297d5962b1c22ac6d76c2226b4fb554eabfbadf33a9
word_problems_39|D2,word_problems_39,word_problems,medium,D2,C,A,False,C,C,0.05465120077133179,-0.05465120077133179,-0.9221474528312683,-1.907123327255249,-0.8674962520599365,-3.5053632259368896,05d2c7ad11540ba8371905518b93cd0174f11452fb27329cf4ee3a67b9937317
word_problems_39|D1,word_problems_39,word_problems,medium,D1,C,A,False,A,A,-0.17726314067840576,0.17726314067840576,-0.8491826057434082,-1.7680457830429077,-1.026445746421814,-3.2073216438293457,cbe128f98ab665b4f810be8f0187211532326f2b9fe2c7a8b0e7685ecda856b3
word_problems_39|D0,word_problems_39,word_problems,medium,D0,C,A,False,C,C,0.25638580322265625,-0.25638580322265625,-1.2040693759918213,-1.798107385635376,-0.947683572769165,-2.2238028049468994,3977a9b9bb0fe1182b0147d5e4c58c49614cd56c81f445fd105f47f4c3572577
word_problems_39|DP,word_problems_39,word_problems,medium,DP,C,A,False,A,A,-0.4265593886375427,0.4265593886375427,-0.8048725724220276,-1.8877164125442505,-1.2314319610595703,-3.4004385471343994,16d074a345bdb66bb043f6f065368140850a4f23c6a57bbfed50bf5105043756
basic_math_31|B,basic_math_31,basic_math,medium,B,D,,False,A,A,-0.8268356025218964,,-0.3693460524082184,-6.00807523727417,-5.8095622062683105,-1.1961816549301147,486a568ad85c9f82d537b9e6b4a81e6f50c8689c9a29c14f2ed88202169f1918
basic_math_31|D1,basic_math_31,basic_math,medium,D1,D,A,False,A,A,-1.8040008395910263,1.8040008395910263,-0.15601743757724762,-6.684797286987305,-6.574888229370117,-1.960018277168274,fdbdb8037ea39a928a09fc3672f4608e2b607d877546066fedf86461322c8e89
basic_math_31|DP,basic_math_31,basic_math,medium,DP,D,A,False,A,A,-1.326999694108963,1.326999694108963,-0.24113377928733826,-6.348898887634277,-6.565438270568848,-1.5681334733963013,2eddb8d79dc02bd2e93bdc5ab0996d60b094445069358d63e4c46ec957eb9380
basic_math_31|D2,basic_math_31,basic_math,medium,D2,D,A,False,A,A,-1.7627106308937073,1.7627106308937073,-0.16091030836105347,-7.11704683303833,-6.92544412612915,-1.9236209392547607,e986aa36480c7167e73a8bd4d8d03f0bf935e6125f67271bbc9943cf231b4def
basic_math_31|S0,basic_math_31,basic_math,medium,S0,D,A,True,A,A,-2.3762206360697746,2.3762206360697746,-0.10279137641191483,-5.4009480476379395,-5.565412998199463,-2.4790120124816895,61cc4954d0a5cc0760ddaf6b4321d6e0ae9e612107186ca7acfba0dcf0909405
basic_math_31|D0,basic_math_31,basic_math,medium,D0,D,A,False,A,A,-0.6547774970531464,0.6547774970531464,-0.4940524399280548,-6.649712085723877,-6.639157772064209,-1.1488299369812012,fb4695ba9650aee42b6fced425b631da00d724b75afdbffe3189f6b9aa16e2af
basic_math_31|D3,basic_math_31,basic_math,medium,D3,D,A,False,A,A,-0.9870261549949646,0.9870261549949646,-0.3235333561897278,-6.032504081726074,-5.998849391937256,-1.3105595111846924,e11a0f0a639eaf059271068995ad57f4e8ccd438da272567ad4d3006feb83e90
basic_math_20|B,basic_math_20,basic_math,medium,B,D,,False,D,D,0.748672604560852,,-3.928497314453125,-1.587350845336914,-1.4008504152297974,-0.6521778106689453,9060701d701291e415d338d8e546de197430568c81fd976540130d6b1a955dfa
basic_math_20|DP,basic_math_20,basic_math,medium,DP,D,D,False,D,D,0.832801878452301,0.832801878452301,-4.381635665893555,-1.7049272060394287,-1.4465082883834839,-0.6137064099311829,be2212d12ac29b78bcce2dcab51dba61a2b674b007c595508218daa46bd94bfd
basic_math_20|D1,basic_math_20,basic_math,medium,D1,D,D,False,D,D,1.442556381225586,1.442556381225586,-5.00956392288208,-2.1648733615875244,-1.7884162664413452,-0.3458598852157593,698f93cf2c97902faeef1d3c45d10825f47cc0613859bd501d2210e624f0f349
basic_math_20|D2,basic_math_20,basic_math,medium,D2,D,D,False,D,D,0.7497843503952026,0.7497843503952026,-5.3959197998046875,-1.7107372283935547,-1.344680666923523,-0.5948963165283203,bba34ee6b20abc26e756752f3477a8cb99e92990f48500acbc3447e2f2080212
basic_math_20|S0,basic_math_20,basic_math,medium,S0,D,D,True,D,D,1.0914173126220703,1.0914173126220703,-4.9726715087890625,-2.9747352600097656,-1.4437445402145386,-0.35232722759246826,2d7f1091045e9df896285f317195221f4b19ae9d06d4a9539854ed27f1010e8d
basic_math_20|D3,basic_math_20,basic_math,medium,D3,D,D,False,D,D,0.3856086730957031,0.3856086730957031,-4.243968963623047,-1.4812051057815552,-1.1843758821487427,-0.7987672090530396,1f6029486c0b0a92671b2a03e669f7a218012d9c34a65627a5c942810b68736b
basic_math_20|D0,basic_math_20,basic_math,medium,D0,D,D,False,D,D,1.5078525841236115,1.5078525841236115,-5.97722053527832,-2.620227813720703,-1.7985457181930542,-0.29069313406944275,5feca07d8a482d0ae47fe6547ef1bdeaa987d1c6add5b7e6eb8e0ec1da5eab87
word_problems_0|B,word_problems_0,word_problems,easy,B,C,,False,A,A,-0.16565120220184326,,-1.1596978902816772,-5.176210880279541,-1.3253490924835205,-5.556685924530029,41018044111f08ae9c3fcd104694993f3361767d94cb0b8200f725d5c2f5de13
word_problems_0|DP,word_problems_0,word_problems,easy,DP,C,A,False,C,C,0.3553466200828552,-0.3553466200828552,-1.2036024332046509,-4.872776508331299,-0.8482558131217957,-5.6766767501831055,4655fb30a1b8348492e82ea30dcb327895d5fd11d07c87629d1f2cc16727fc21
word_problems_0|D2,word_problems_0,word_problems,easy,D2,C,A,False,A,A,-0.18787384033203125,0.18787384033203125,-0.6260553002357483,-5.207233905792236,-0.8139291405677795,-5.622042179107666,ad8e1631c94b12624c657baf0ed70758777066911429ca3cdf31011cb6b4b092
word_problems_0|D3,word_problems_0,word_problems,easy,D3,C,A,False,C,C,0.04327589273452759,-0.04327589273452759,-0.7360115051269531,-4.550020217895508,-0.6927356123924255,-5.000480651855469,4cb5e30180cbfbb4bb5739afc2fb9f06ae62e2d1e659a86e8c2516b91dd68f07
word_problems_0|D0,word_problems_0,word_problems,easy,D0,C,A,False,C,C,0.46872711181640625,-0.46872711181640625,-1.0027439594268799,-5.327189922332764,-0.5340168476104736,-5.9504008293151855,22d3a4a95c898b8287ddb785ec8dc361e7c16907ed2369430dd626a4b894b9b0
word_problems_0|S0,word_problems_0,word_problems,easy,S0,C,A,True,A,A,-0.5921153724193573,0.5921153724193573,-0.44959571957588196,-5.017285346984863,-1.0417110919952393,-6.750962257385254,b8dd27d2089f05647849118790ac0aa1d65e86c894a4a0c2adcb670f9e8dfa87
word_problems_0|D1,word_problems_0,word_problems,easy,D1,C,A,False,A,A,-0.602563887834549,0.602563887834549,-0.4731256663799286,-5.239805698394775,-1.0756895542144775,-5.700021743774414,59cd0685dddc61ebff16a84ab89e448360ebc8aa033c08b5fc4de7b65d05b6a8
basic_math_49|B,basic_math_49,basic_math,hard,B,A,,False,A,A,2.716838926076889,,-0.09381094574928284,-4.179561614990234,-2.810649871826172,-4.342639923095703,bf7fe4a5eac8f4f5d62cd0809cee91f971d47d795dfb0718d7b28aff227c8fc1
basic_math_49|S0,basic_math_49,basic_math,hard,S0,A,A,True,A,A,3.193546377122402,3.193546377122402,-0.06548348814249039,-4.095850467681885,-3.2590298652648926,-5.008902072906494,67139eba51ba202fb8dc552a817088fbd691e18e15bbab72ea6dd726427a834d
